429,Stx2-converting phage 1717,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
430,Enterobacteria phage YYZ-2008,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
431,Enterobacteria phage JSE,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
432,Enterobacteria phage JS10,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
433,Enterobacteria phage WV8,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
434,Enterobacteria phage St-1,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
435,Escherichia phage D108,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
436,Enterobacteria phage IME08,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
437,Enterobacteria phage RB16,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
438,Enterobacteria phage CC31,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
439,Enterobacteria phage vB_EcoM-VR7,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
440,Enterobacteria phage 285P,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
441,Escherichia phage HK639,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
442,Escherichia phage HK75,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
443,Escherichia phage vB_EcoM_CBA120,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
444,Escherichia phage P13374,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
445,Escherichia phage KBNP21,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
446,Escherichia phage KBNP135,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
447,Enterobacteria phage vB_EcoM_ACG-C40,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
448,Enterobacteria phage vB_EcoP_ACG-C91,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
449,Escherichia phage TL-2011c,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
450,Escherichia phage TL-2011b,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
451,Enterobacteria phage Bp7,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
452,Enterobacteria phage IME10,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
453,Enterobacteria phage ime09,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
454,Escherichia phage wV7,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
455,Enterobacteria phage NJ01,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
456,Enterobacteria phage HX01,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
457,Enterobacter phage IME11,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
458,Enterobacteria phage vB_EcoM-FV3,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
459,Escherichia coli bacteriophage rv5,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
460,Escherichia phage PhaxI,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
461,Enterobacteria phage phiX174 sensu lato,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
462,Enterobacteria phage VT2-Sakai,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
463,Enterobacteria phage P1,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
464,Enterobacteria phage K1-5,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
465,Escherichia phage 2 JES-2013,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
466,Enterobacteria phage AR1,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
467,Enterobacteria phage CUS-3,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
468,Enterobacteria phage ID21,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
469,Enterobacteria phage ID32,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
470,Enterobacteria phage NC35,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
471,Enterobacteria phage WA45,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
472,Enterobacteria phage NC28,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
473,Enterobacteria phage ID62,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
474,Enterobacteria phage ID52,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
475,Enterobacteria phage NC3,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
476,Enterobacteria phage NC29,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
477,Enterobacteria phage ID1,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
478,Enterobacteria phage ID22,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
479,Enterobacteria phage ID34,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
480,Enterobacteria phage ID45,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
481,Enterobacteria phage NC1,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
482,Enterobacteria phage NC5,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
483,Enterobacteria phage NC7,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
484,Enterobacteria phage NC11,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
485,Enterobacteria phage NC16,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
486,Enterobacteria phage NC37,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
487,Enterobacteria phage NC41,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
488,Enterobacteria phage NC51,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
489,Enterobacteria phage NC56,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
490,Enterobacteria phage WA4,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
491,Enterobacteria phage WA10,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
492,Enterobacteria phage WA11,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
493,Enterobacteria phage WA2,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
494,Enterobacteria phage WA3,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
495,Enterobacteria phage ID8,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
496,Enterobacteria phage WA5,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
497,Enterobacteria phage NC2,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
498,Enterobacteria phage NC13,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
499,Enterobacteria phage NC19,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
500,Enterobacteria phage ID41,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
501,Enterobacteria phage WA6,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
502,Enterobacteria phage ID12,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
503,Enterobacteria phage NC10,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
504,Enterobacteria phage NC6,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
505,Enterobacteria phage WA14,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
506,Enterobacteria phage phiX174,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
507,Enterobacteria phage DE3,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
508,Enterobacteria phage BZ13,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
509,Enterobacteria phage 2851,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
510,Enterobacteria phage phi92,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
511,Escherichia phage K1-dep(4),Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
512,Escherichia phage K1-dep(1),Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
513,Escherichia phage K1-ind(1),Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
514,Escherichia phage K1-ind(2),Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
515,Escherichia phage K1-ind(3),Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
516,Escherichia phage vB_EcoM_ECO1230-10,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
517,Enterobacteria phage T4T,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
518,Stx2 converting phage vB_EcoP_24B,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
519,Enterobacteria phage f1,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
520,Escherichia phage JLK-2012,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
521,Escherichia phage ECML-4,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
522,Escherichia phage ECML-117,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
523,Escherichia phage ECML-134,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
524,Enterobacteria phage T7M,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
525,Escherichia phage EC6,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
526,Enterobacteria phage phi80,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
527,synthetic Enterobacteria phage phiX174.1f,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
528,Escherichia phage EC1-UPM,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
529,Enterobacteria phage ID204 Moscow/ID,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
530,Escherichia phage PBECO 4,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
531,Enterobacteria phage phiJLA23,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
532,Escherichia phage 1720a-02,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
533,Enterobacteria phage FL68 Tallahassee/FL/2012,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
534,Enterobacteria phage FL76 Tallahassee/FL/2012,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
535,Escherichia phage JH2,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
536,Escherichia phage vB_EcoP_PhAPEC7,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
537,Escherichia phage vB_EcoM_PhAPEC2,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
538,Escherichia phage bV_EcoS_AHP24,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
539,Escherichia phage bV_EcoS_AHP42,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
540,Escherichia phage bV_EcoS_AHS24,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
541,Escherichia phage bV_EcoS_AKS96,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
542,Escherichia Stx1-converting recombinant phage HUN/2013,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
543,Enterobacteria phage MED1,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
544,Enterobacteria phage vB_EcoS_ACG-M12,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
545,Enterobacteria phage mEp237,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
546,Enterobacteria phage mEpX2,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
547,Enterobacteria phage mEp043 c-1,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
548,Enterobacteria phage M,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
549,Enterobacteria phage mEp235,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
550,Enterobacteria phage mEpX1,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
551,Enterobacteria phage HK140,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
552,Enterobacteria phage HK629,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
553,Enterobacteria phage HK446,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
554,Enterobacterial phage mEp234,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
555,Enterobacteria phage mEp460,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
556,Enterobacteria phage HK225,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
557,Enterobacteria phage vB_EcoS_Rogue1,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
558,Enterobacteria phage HK633,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
559,Enterobacterial phage mEp213,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
560,Enterobacterial phage mEp390,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
561,Enterobacteria phage HK630,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
562,Enterobacteria phage HK578,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
563,Enterobacteria phage HK544,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
564,Enterobacteria phage HK106,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
565,Enterobacteria phage HK542,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
566,Escherichia phage phAPEC8,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
567,Enterobacteria phage 4MG,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
568,Escherichia phage phiEB49,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
569,Escherichia phage rv5,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
570,Escherichia phage Av-05,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
571,Enterobacteria phage RB9,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
572,Enterobacteria phage RB6,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
573,Enterobacteria phage RB7,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
574,Enterobacteria phage RB5,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
575,Enterobacteria phage RB10,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
576,Enterobacteria phage RB59,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
577,Enterobacteria phage RB3,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
578,Enterobacteria phage RB33,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
579,Enterobacteria phage RB27,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
580,Enterobacteria phage RB55,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
581,Enterobacteria phage GEC-3S,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
582,Enterobacteria phage P88,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
583,Escherichia phage 121Q,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
584,Enterobacteria phage J8-65,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
585,Escherichia phage phi191,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
586,Enterobacteria phage VT2phi_272,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
587,Escherichia Stx1 converting bacteriophage,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
588,Escherichia phage e11/2,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
589,Escherichia phage ep3,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
590,Enterobacteria phage cdtI,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
591,Enterobacteria phage EK99P-1,Escherichia coli,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
592,Escherichia phage phiKT,Escherichia sp. E4742,Escherichia,Enterobacteriaceae,Enterobacteriales,Gammaproteobacteria,Proteobacteria,Bacteria
593,Flavobacterium phage 11b,Flavobacterium album,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria
594,Flavobacterium phage 6H,Flavobacterium psychrophilum,Flavobacterium,Flavobacteriaceae,Flavobacteriales,Flavobacteriia,Bacteroidetes,Bacteria
595,Geobacillus virus E2,Geobacillus,Geobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria
596,Geobacillus phage GBK2,Geobacillus kaustophilus,Geobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria
597,Geobacillus phage GBSV1,Geobacillus sp. Y412MC52,Geobacillus,Bacillaceae,Bacillales,Bacilli,Firmicutes,Bacteria
598,Gordonia phage GRU1,Gordonia rubropertincta,Gordonia,Gordoniaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Bacteria
599,Gordonia phage GTE2,Gordonia terrae,Gordonia,Gordoniaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Bacteria
600,Gordonia phage GTE7,Gordonia terrae,Gordonia,Gordoniaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Bacteria
601,Gordonia phage GTE5,Gordonia terrae,Gordonia,Gordoniaceae,Corynebacteriales,Actinobacteria,Actinobacteria,Bacteria
602,Streptococcus phage C1,group C Streptococci ,Streptococcus,Streptococcaceae,Lactobacillales,Bacilli,Bacillota,Bacteria
603,Haemophilus phage HP1,Haemophilus influenzae,Haemophilus,Pasteurellaceae,Pasteurellales,Gammaproteobacteria,Proteobacteria,Bacteria
604,Haemophilus phage HP2,Haemophilus influenzae,Haemophilus,Pasteurellaceae,Pasteurellales,Gammaproteobacteria,Proteobacteria,Bacteria
605,Haemophilus phage SuMu,Haemophilus parasuis,Haemophilus,Pasteurellaceae,Pasteurellales,Gammaproteobacteria,Proteobacteria,Bacteria
606,Halovirus HCTV-1,Haloarcula californiae,Haloarcula,Halobacteriaceae,Halobacteriales,Halobacteria,Euryarchaeota,Archaea
607,Halovirus HCTV-2,Haloarcula californiae,Haloarcula,Halobacteriaceae,Halobacteriales,Halobacteria,Euryarchaeota,Archaea
608,Halovirus HCTV-5,Haloarcula californiae,Haloarcula,Halobacteriaceae,Halobacteriales,Halobacteria,Euryarchaeota,Archaea
609,Halovirus PH1,Haloarcula hispanica,Haloarcula,Halobacteriaceae,Halobacteriales,Halobacteria,Euryarchaeota,Archaea
610,Haloarcula hispanica pleomorphic virus 2,Haloarcula hispanica,Haloarcula,Halobacteriaceae,Halobacteriales,Halobacteria,Euryarchaeota,Archaea
611,Haloarcula phage SH1,Haloarcula hispanica,Haloarcula,Halobacteriaceae,Halobacteriales,Halobacteria,Euryarchaeota,Archaea
612,Haloarcula hispanica pleomorphic virus 1,Haloarcula hispanica,Haloarcula,Halobacteriaceae,Halobacteriales,Halobacteria,Euryarchaeota,Archaea
613,Haloarcula hispanica icosahedral virus 2,Haloarcula hispanica,Haloarcula,Halobacteriaceae,Halobacteriales,Halobacteria,Euryarchaeota,Archaea
614,Halovirus HHTV-1,Haloarcula hispanica,Haloarcula,Halobacteriaceae,Halobacteriales,Halobacteria,Euryarchaeota,Archaea
